branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
-1;0;1;0;0.200386;76.8738;spherefollowing;RANSAC;-4.3537;-1.84806;7.8619;-4.35748;-1.85988;7.97226;0.0746232;0.111058;unknown species;Ery_01.ply;9.52746;5;5.07557;175;57;56;9.48683;NO_ALLOM;8.17698;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;58_;2_94_
-1;0;1;0;0.198443;76.7628;spherefollowing;RANSAC;-4.35809;-1.85787;7.97283;-4.37569;-1.88494;8.07656;0.0736848;0.10864;unknown species;Ery_01.ply;9.41754;5;5.07557;175;58;57;9.48683;NO_ALLOM;8.2832;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;59_;2_94_
-1;0;1;0;0.19659;76.6541;spherefollowing;RANSAC;-4.37786;-1.88662;8.07586;-4.38888;-1.92045;8.17841;0.0798672;0.108549;unknown species;Ery_01.ply;9.31142;5;5.07557;175;59;58;9.48683;NO_ALLOM;8.39166;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;60_;2_94_
-1;0;1;0;0.194415;76.5456;spherefollowing;RANSAC;-4.38573;-1.91847;8.1793;-4.40097;-1.93312;8.29376;0.0779261;0.116403;unknown species;Ery_01.ply;9.19936;5;5.07557;175;60;59;9.48683;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;8.51592;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;61_;2_94_
-1;0;1;0;0.192194;76.4292;spherefollowing;RANSAC;-4.4012;-1.93349;8.29342;-4.41706;-1.9257;8.42658;0.0774868;0.13433;unknown species;Ery_01.ply;9.07401;5;5.07557;175;61;60;9.48683;NO_ALLOM;8.66817;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;62_;2_94_
-1;0;1;0;0.18966;76.2948;spherefollowing;RANSAC;-4.41592;-1.92468;8.4267;-4.43468;-1.92025;8.53699;0.0779261;0.111962;unknown species;Ery_01.ply;8.95091;5;5.07557;175;62;61;9.48683;NO_ALLOM;8.75777;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;63_;2_94_
-1;0;1;0;0.187525;76.1829;spherefollowing;RANSAC;-4.43663;-1.91941;8.53673;-4.45258;-1.92175;8.64608;0.0764946;0.110533;unknown species;Ery_01.ply;8.83946;5;5.07557;175;63;62;9.48683;NO_ALLOM;8.86687;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;64_;2_94_
-1;0;1;0;0.185493;76.0724;spherefollowing;RANSAC;-4.45038;-1.9226;8.64633;-4.46333;-1.92945;8.75308;0.0777959;0.107752;unknown species;Ery_01.ply;8.72929;5;5.07557;175;64;63;9.48683;NO_ALLOM;8.97184;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;65_;2_94_
-1;0;1;0;0.183444;75.9646;spherefollowing;RANSAC;-4.46438;-1.93054;8.75284;-4.4832;-1.94558;8.86352;0.0771006;0.113268;unknown species;Ery_01.ply;8.6181;5;5.07557;175;65;64;9.48683;NO_ALLOM;9.09062;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;66_;2_94_
-1;0;1;0;0.181329;75.8513;spherefollowing;RANSAC;-4.4848;-1.94508;8.8634;-4.50058;-1.96022;8.96523;0.0773057;0.104153;unknown species;Ery_01.ply;8.5089;5;5.07557;175;66;65;9.48683;NO_ALLOM;9.18566;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;67_;2_94_
